epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.6131970882415771,0.23880596458911896,1.5794166326522827,0.2740046977996826
1,1.5694799423217773,0.2879719138145447,1.5495613813400269,0.3196721374988556
2,1.5343577861785889,0.3219197988510132,1.527274250984192,0.3419203758239746
3,1.5163224935531616,0.34182029962539673,1.510851502418518,0.36182668805122375
4,1.499889850616455,0.34942930936813354,1.4960741996765137,0.37704917788505554
5,1.4818429946899414,0.35996487736701965,1.4925472736358643,0.3688524663448334
6,1.4717358350753784,0.36669594049453735,1.481562852859497,0.37353628873825073
7,1.4590773582458496,0.37254902720451355,1.477181315422058,0.3852458894252777
8,1.4487323760986328,0.38045069575309753,1.4741106033325195,0.3946135938167572
9,1.4425534009933472,0.38220661878585815,1.461829423904419,0.38407495617866516
10,1.4331226348876953,0.39098623394966125,1.4566665887832642,0.39578455686569214
11,1.4329243898391724,0.3839625418186188,1.4450327157974243,0.39929741621017456
12,1.4222930669784546,0.3962540328502655,1.4419894218444824,0.4039812684059143
13,1.4153791666030884,0.4012291431427002,1.436660647392273,0.3969554901123047
14,1.4086381196975708,0.4138132929801941,1.4353536367416382,0.39344263076782227
15,1.404131531715393,0.4202516973018646,1.4287382364273071,0.39929741621017456
16,1.3972316980361938,0.40532630681991577,1.427191972732544,0.40866509079933167
17,1.3919891119003296,0.4184957444667816,1.423862338066101,0.41451990604400635
18,1.3941047191619873,0.41995903849601746,1.4185947179794312,0.4250585436820984
19,1.3860814571380615,0.42581212520599365,1.4142320156097412,0.4250585436820984
20,1.3936660289764404,0.41030144691467285,1.4112613201141357,0.4227166175842285
21,1.3864562511444092,0.4205443263053894,1.409638524055481,0.4168618321418762
22,1.372397541999817,0.43078723549842834,1.40934419631958,0.4227166175842285
23,1.372719168663025,0.4322504997253418,1.4057801961898804,0.4215456545352936
24,1.3742831945419312,0.4351770579814911,1.4010729789733887,0.4227166175842285
25,1.3564479351043701,0.43956688046455383,1.3997559547424316,0.4192037582397461
26,1.367682695388794,0.43371379375457764,1.4010742902755737,0.42740046977996826
27,1.3635973930358887,0.4360550045967102,1.3991899490356445,0.432084321975708
28,1.3603830337524414,0.4389815628528595,1.3909353017807007,0.43559718132019043
29,1.3534746170043945,0.44132280349731445,1.3890385627746582,0.42740046977996826
30,1.3613369464874268,0.4363476634025574,1.3892422914505005,0.432084321975708
31,1.34872567653656,0.44220075011253357,1.3863377571105957,0.432084321975708
32,1.344931721687317,0.4448346495628357,1.3846943378448486,0.4215456545352936
33,1.3460686206817627,0.4448346495628357,1.377911925315857,0.4379391074180603
34,1.3430237770080566,0.4495171308517456,1.3800610303878784,0.42974239587783813
35,1.3377808332443237,0.44424933195114136,1.3781845569610596,0.4344262182712555
36,1.3476064205169678,0.43927422165870667,1.3754141330718994,0.43676814436912537
37,1.326343059539795,0.4565408229827881,1.3754602670669556,0.432084321975708
38,1.3294404745101929,0.45566287636756897,1.377610683441162,0.43091335892677307
39,1.3251951932907104,0.4623939096927643,1.3752386569976807,0.43911007046699524
40,1.3322821855545044,0.453321635723114,1.3754099607467651,0.43325525522232056
41,1.3245179653167725,0.45419958233833313,1.3684544563293457,0.43325525522232056
42,1.3255833387374878,0.46268656849861145,1.3652305603027344,0.43325525522232056
43,1.3219016790390015,0.4603453278541565,1.3653349876403809,0.43676814436912537
44,1.3217207193374634,0.45888206362724304,1.3701374530792236,0.42974239587783813
45,1.3155478239059448,0.4650278091430664,1.3688467741012573,0.43559718132019043
46,1.3191505670547485,0.46180859208106995,1.3646029233932495,0.432084321975708
47,1.3099905252456665,0.47058823704719543,1.3675425052642822,0.4379391074180603
48,1.3108863830566406,0.4536142945289612,1.367266058921814,0.432084321975708
49,1.3127485513687134,0.46063798666000366,1.3632689714431763,0.43911007046699524
50,1.3024393320083618,0.4632718861103058,1.3602895736694336,0.44262295961380005
51,1.313934564590454,0.46268656849861145,1.3573477268218994,0.44613581895828247
52,1.300754427909851,0.4720515012741089,1.3556811809539795,0.45199063420295715
53,1.3047409057617188,0.466783732175827,1.3557037115097046,0.44847774505615234
54,1.3100738525390625,0.46561309695243835,1.354310393333435,0.4449648857116699
55,1.3046483993530273,0.47907522320747375,1.3564174175262451,0.44262295961380005
56,1.2924121618270874,0.4738074243068695,1.3600587844848633,0.43911007046699524
57,1.293789267539978,0.47351476550102234,1.3537728786468506,0.4473067820072174
58,1.3018534183502197,0.47351476550102234,1.3540513515472412,0.45199063420295715
59,1.2908353805541992,0.46766167879104614,1.3547204732894897,0.4496487081050873
60,1.2920329570770264,0.4787825644016266,1.3538538217544556,0.4531615972518921
61,1.301405429840088,0.4650278091430664,1.3517125844955444,0.4590163826942444
62,1.2797902822494507,0.4817090928554535,1.3509091138839722,0.45784541964530945
