epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,26418.630859375,0.20105355978012085,7710.46484375,0.17915691435337067
1,24803.064453125,0.19724905490875244,7330.96533203125,0.17213115096092224
0,1.609442114830017,0.19490781426429749,1.6094326972961426,0.2049180269241333
1,1.6093405485153198,0.20222418010234833,1.6094300746917725,0.2049180269241333
2,1.60946786403656,0.2054433673620224,1.6094319820404053,0.2049180269241333
3,1.6094276905059814,0.20954053103923798,1.609428882598877,0.2049180269241333
4,1.6093050241470337,0.2054433673620224,1.6094298362731934,0.2049180269241333
5,1.609498143196106,0.20661398768424988,1.6094310283660889,0.2049180269241333
6,1.6095867156982422,0.2025168240070343,1.609428882598877,0.2049180269241333
7,1.6094051599502563,0.2054433673620224,1.6094317436218262,0.2049180269241333
8,1.6094540357589722,0.20193152129650116,1.6094261407852173,0.2049180269241333
9,1.6093205213546753,0.20105355978012085,1.609426736831665,0.2049180269241333
10,1.6093021631240845,0.201638862490654,1.6094287633895874,0.2049180269241333
11,1.6093946695327759,0.20134620368480682,1.609428882598877,0.2049180269241333
12,1.609574794769287,0.20895522832870483,1.6094294786453247,0.2049180269241333
13,1.609498143196106,0.20017559826374054,1.6094286441802979,0.2049180269241333
14,1.6093977689743042,0.20690664649009705,1.609428882598877,0.2049180269241333
15,1.609299659729004,0.20602868497371674,1.6094303131103516,0.2049180269241333
16,1.6094279289245605,0.20427274703979492,1.6094266176223755,0.2049180269241333
17,1.609378457069397,0.2033947855234146,1.6094310283660889,0.2049180269241333
18,1.609370470046997,0.2025168240070343,1.6094300746917725,0.2049180269241333
19,1.609375,0.20602868497371674,1.609430193901062,0.2049180269241333
20,1.609290599822998,0.20602868497371674,1.6094311475753784,0.2049180269241333
21,1.609395146369934,0.2063213288784027,1.609432339668274,0.2049180269241333
0,1.6093151569366455,0.20193152129650116,1.6094286441802979,0.20725995302200317
1,1.6093727350234985,0.2045654058456421,1.6094262599945068,0.2049180269241333
2,1.6094675064086914,0.20368744432926178,1.6094284057617188,0.2049180269241333
3,1.6095383167266846,0.20076090097427368,1.6094251871109009,0.2049180269241333
4,1.609487771987915,0.19695639610290527,1.6094262599945068,0.2049180269241333
5,1.6094669103622437,0.20573602616786957,1.60942804813385,0.2049180269241333
6,1.6094075441360474,0.20485806465148926,1.60942542552948,0.2049180269241333
7,1.6093872785568237,0.2045654058456421,1.6094286441802979,0.2049180269241333
0,1.6364595890045166,0.22241732478141785,1.5848195552825928,0.2763465940952301
1,1.6005717515945435,0.24875621497631073,1.5610346794128418,0.2974238991737366
2,1.5813387632369995,0.26719343662261963,1.5441795587539673,0.3266978859901428
3,1.5651010274887085,0.2859233319759369,1.528868317604065,0.33957844972610474
4,1.545274257659912,0.2985074520111084,1.5215497016906738,0.3325527012348175
5,1.5424407720565796,0.3043605387210846,1.5103023052215576,0.3477751612663269
6,1.5162581205368042,0.3350892663002014,1.5023258924484253,0.3501170873641968
7,1.5049554109573364,0.34269827604293823,1.492781400680542,0.3571428656578064
8,1.5105946063995361,0.339186429977417,1.4849427938461304,0.37119439244270325
9,1.4880812168121338,0.35264852643013,1.4777473211288452,0.3758782148361206
10,1.4905943870544434,0.3429909348487854,1.4767390489578247,0.37119439244270325
11,1.487231969833374,0.3450395166873932,1.4724459648132324,0.37470725178718567
12,1.4782230854034424,0.35118526220321655,1.4666857719421387,0.3829039931297302
13,1.4663927555084229,0.36786654591560364,1.4654459953308105,0.3782201409339905
14,1.4662199020385742,0.3634767234325409,1.461073875427246,0.37470725178718567
15,1.4723751544952393,0.3611355125904083,1.4598491191864014,0.3817330300807953
16,1.462859869003296,0.36406204104423523,1.4547665119171143,0.3829039931297302
17,1.4509743452072144,0.3760608732700348,1.452333688735962,0.3793911039829254
18,1.4433143138885498,0.38308456540107727,1.4508517980575562,0.3793911039829254
19,1.4380602836608887,0.38747438788414,1.4466911554336548,0.39227166771888733
20,1.4374803304672241,0.38337722420692444,1.4466363191604614,0.3887587785720825
21,1.433927297592163,0.3857184648513794,1.44306480884552,0.3981264531612396
22,1.4342297315597534,0.38805970549583435,1.440446138381958,0.3911007046699524
23,1.4191241264343262,0.3971319794654846,1.4366720914840698,0.3946135938167572
24,1.4244530200958252,0.38601112365722656,1.4345256090164185,0.3969554901123047
25,1.4214677810668945,0.38923031091690063,1.4322725534439087,0.3969554901123047
26,1.4219316244125366,0.38923031091690063,1.4268858432769775,0.3981264531612396
27,1.4269421100616455,0.3904009461402893,1.4242990016937256,0.4039812684059143
28,1.4106255769729614,0.3983026146888733,1.4271682500839233,0.4004683792591095
29,1.4114500284194946,0.40649691224098206,1.4231759309768677,0.40515223145484924
30,1.4118852615356445,0.4000585377216339,1.4216525554656982,0.40515223145484924
31,1.4100751876831055,0.403277724981308,1.4162943363189697,0.40866509079933167
32,1.4032902717590332,0.40854549407958984,1.4159342050552368,0.41100701689720154
33,1.408829689025879,0.3991805613040924,1.4102473258972168,0.40866509079933167
34,1.406684160232544,0.4097161293029785,1.4116687774658203,0.4074941575527191
35,1.3948217630386353,0.41615453362464905,1.4109455347061157,0.40515223145484924
36,1.4033735990524292,0.4041557013988495,1.4093282222747803,0.40281030535697937
37,1.3965694904327393,0.41059407591819763,1.4058499336242676,0.40515223145484924
38,1.3961576223373413,0.4135206341743469,1.4080122709274292,0.40163934230804443
39,1.3985251188278198,0.41615453362464905,1.4053267240524292,0.4098360538482666
40,1.383795976638794,0.4138132929801941,1.4006199836730957,0.41100701689720154
41,1.3893948793411255,0.4225929081439972,1.4037562608718872,0.40515223145484924
42,1.3817131519317627,0.41147205233573914,1.4038820266723633,0.4098360538482666
43,1.3754552602767944,0.42786070704460144,1.398136854171753,0.4121779799461365
